CASE_ID,GPS_NAC_ADOPTER,SURVEY_SOURCE,HOME,STATE,AGE_BINNED,EDUC_BINNED,F1,F2,TRIG1,TRIG3,TRIG2,TRIG4,N1,N2,N3,F3,F4,CIJM1,CIJM2,CIJM3,CNS1,CNS2,CNS4,VB1,VB2,VB3,VA1,VA2,VA3,VT1,VT2,VT3,VE1,VE2,VE4,VO1,VO2,VO3,PN1,PN2,PN3,E2,BTE7,BB1,BB2,BB3,BTE8,BE13,BE10,Co3,BE11,M3,BO15,BTE9,PBC7,PBC9,M2,PBC3,M4,PBC5,M1,Tru5,Tr1,Tr2,Tr3,Dep1,Dep2,Dep3,M6,Suit1,Suit2,O3,SN1,SN4,SN5,DV1,DV2,DV3,DV4,DV7,INT_Q1,INT_Q2,INT_Q3,INT_Q4,INT_Q5,INT_Q6,INT_Q7,TR_GOV,TR_COMP,TR_TRADE,TR_UTIL,TR_ONLINE,TR_FRFAM,TR_NEIGHB,TR_ENVORG,TR_UNIV,INV_NEIGHFR,INV_PARTY,INV_ONLINECUST,INV_ONLINEVIDEO,INV_REVIEWS,INV_FACEBK,INV_GOVTWEB,WINTER_NOPV_BINNED,SUMMER_NOPV_BINNED,BILLS,POWER,STANCE,SOCIAL,ECON,CITYYRS_BINNED,HMYRS_1_TEXT,SQFT_BINNED,GENDER,PEOPLE_TOT_3PLUS,HAVE_KIDS,EMPLOY_1,EMPLOY_2,EMPLOY_5,RETIRED,FINANCIAL,INCOME_BINNED
322,1,1,1,2,1,3,1,1,0,1,0,0,0,0,0,1,0,4,3,4,3,3,3,5,4,3,5,4,4,5,5,4,3,3,2,4,4,4,4,5,4,5,3,3,4,4,3,98,98,98,98,3,3,2,2,98,98,4,3,98,4,4,3,5,3,98,3,4,4,2,4,3,3,98,4,4,4,3,4,3,2,3,2,3,5,4,4,4,2,2,2,2,5,4,2,3,5,2,4,2,2,1,2,,,4,2,3,3,3,3,12,3,0,1,1,1,0,0,0,2,5
323,1,1,1,3,2,1,1,1,0,1,1,0,0,0,1,1,1,4,4,4,3,3,4,4,3,3,4,4,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,5,5,4,2,5,4,4,3,4,3,3,5,3,5,4,2,2,2,3,4,2,4,5,4,4,4,98,3,4,3,5,5,3,5,3,3,2,2,3,4,4,2,3,5,4,3,3,4,3,3,4,6,3,1,5,4,4,1,15,3,0,0,0,1,0,0,0,2,2
324,1,1,1,3,2,1,1,1,0,1,0,0,1,1,1,0,0,3,3,3,2,2,3,4,4,4,3,2,3,4,5,4,2,2,2,1,1,2,4,3,4,3,4,4,3,4,4,4,4,4,4,2,2,2,4,4,3,4,3,4,2,4,4,4,4,4,4,4,2,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,3,4,3,2,2,4,3,3,2,3,1,3,5,7,4,2,97,98,98,2,30,1,0,0,0,0,0,0,1,2,1
325,1,1,2,4,1,1,1,1,1,1,1,0,1,0,1,1,1,5,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,5,4,5,4,4,4,3,4,4,5,3,4,2,4,4,98,4,4,3,3,5,5,5,3,5,4,4,2,98,3,1,4,1,5,5,5,4,5,4,4,4,5,4,4,4,5,4,4,4,2,4,4,4,4,4,5,3,5,4,4,1,4,5,5,4,3,2,2,2,3,10,2,0,0,0,1,0,0,0,2,4
326,1,1,1,3,2,2,0,1,1,0,1,0,0,0,1,1,0,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,5,3,3,3,4,3,5,4,3,3,3,1,3,1,3,3,3,3,4,4,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,1,3,5,6,3,2,97,98,98,6,20,4,1,0,0,1,0,0,0,1,95
327,1,1,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,2,2,1,1,2,2,2,2,1,5,5,5,5,5,5,4,9,3,1,3,3,3,4,15,4,1,1,1,1,0,0,0,1,5
328,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,4,5,3,1,2,4,4,5,3,5,3,4,4,5,3,2,2,2,2,2,4,4,4,3,5,4,4,98,4,3,4,3,98,4,2,4,2,5,98,98,4,3,4,4,98,4,5,2,98,2,3,2,2,2,1,4,1,4,2,4,98,4,1,5,3,2,4,4,5,4,3,2,2,2,4,4,2,1,2,5,3,4,4,4,2,3,7,9,3,2,2,2,3,5,1,2,0,0,0,1,0,0,0,1,3
329,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,4,4,4,4,4,3,5,4,5,5,4,3,5,5,3,3,5,5,3,4,4,3,3,4,4,4,3,3,4,4,3,3,4,4,4,2,3,98,3,3,5,4,5,3,4,3,3,98,98,4,4,2,3,2,1,4,2,4,4,4,4,98,98,4,4,4,4,4,4,4,2,3,4,1,4,4,4,4,4,4,4,5,5,5,2,4,7,5,5,3,4,4,4,1,12,1,0,1,1,1,0,0,0,3,2
330,1,1,1,1,4,2,1,1,0,1,0,1,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,5,3,4,4,3,4,4,4,3,4,2,2,2,3,4,4,4,4,2,3,3,3,3,3,2,3,2,3,2,2,3,3,3,2,3,4,3,3,2,3,1,3,4,5,4,2,4,4,5,6,20,4,0,0,0,0,0,0,1,1,3
331,1,1,1,3,3,2,1,1,0,1,1,0,0,0,1,1,0,4,4,4,2,2,2,4,4,4,5,4,4,5,5,3,1,4,2,4,3,3,3,3,4,4,3,3,4,3,4,4,3,3,98,2,2,2,4,2,98,3,2,2,3,4,3,4,3,3,2,98,2,2,2,1,2,2,4,4,4,2,2,2,4,2,2,1,1,5,5,3,3,3,3,4,4,4,3,3,2,1,4,3,2,1,3,4,2,3,4,2,2,98,2,3,2,0,0,0,0,0,0,1,2,1
332,1,1,1,4,4,4,1,1,1,1,1,0,1,1,0,0,1,3,2,3,2,2,3,5,5,5,5,5,5,5,5,5,3,3,4,5,5,5,4,5,5,5,98,98,98,4,5,3,4,4,4,2,2,2,3,98,2,4,2,2,2,2,3,3,4,4,2,2,2,2,2,2,98,2,4,3,4,3,4,4,3,4,4,4,5,5,5,4,3,3,4,4,4,4,4,4,3,3,3,3,3,1,3,5,4,4,1,2,2,3,6,15,4,1,0,0,1,0,0,0,1,5
333,1,1,1,2,1,3,1,1,0,0,0,0,1,1,0,0,0,4,3,3,3,2,3,3,3,3,4,3,3,4,4,3,3,3,3,1,2,3,3,3,3,4,4,3,3,4,4,4,4,4,4,2,3,2,4,3,3,3,3,3,3,4,3,4,4,4,3,3,2,2,2,3,3,3,3,4,4,3,4,3,4,4,4,4,5,3,4,3,1,1,2,3,4,4,3,3,4,4,4,4,4,3,3,6,7,4,3,97,96,96,6,5,3,1,1,1,0,0,1,0,1,5
334,1,1,1,4,2,4,1,1,0,1,0,0,0,0,1,1,0,4,4,4,2,3,2,3,3,3,2,3,4,3,4,3,1,1,2,4,4,4,4,4,4,4,4,3,3,4,2,3,2,4,2,1,1,1,2,98,98,4,2,3,98,4,2,4,3,4,4,5,2,2,2,2,4,2,4,4,4,4,4,3,4,3,3,3,3,3,3,4,3,4,2,3,3,3,2,4,4,3,5,4,5,1,3,5,5,4,3,3,3,4,5,30,1,0,0,0,1,0,0,0,2,4
335,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,4,4,4,3,3,3,4,5,3,4,5,5,5,5,4,4,2,2,3,3,4,3,4,3,4,4,4,4,4,5,4,4,4,3,2,3,2,1,3,3,4,3,3,3,3,3,4,4,3,4,3,2,2,2,2,4,2,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,3,4,4,4,3,2,6,4,4,2,97,96,96,5,80,2,1,1,1,0,0,1,0,2,1
336,1,1,1,2,3,2,1,1,0,1,1,1,0,0,0,0,0,5,5,5,2,2,2,4,4,4,5,4,5,5,5,5,1,4,2,5,4,3,4,3,5,4,5,5,98,4,5,5,4,4,4,2,3,2,4,4,98,4,98,98,4,5,4,5,5,98,3,98,98,98,98,3,4,1,5,5,5,4,4,3,4,4,4,4,5,5,5,2,2,2,1,2,5,4,3,2,5,1,1,1,4,3,2,5,7,5,2,3,3,3,6,6,3,1,1,0,0,0,0,0,2,2
337,1,1,1,2,3,1,1,1,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,4,4,3,5,4,4,4,5,4,3,3,4,4,4,3,3,3,4,4,3,3,2,3,2,3,4,3,3,2,2,2,2,2,3,3,3,3,3,4,3,3,4,4,3,3,2,2,2,2,3,2,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,2,2,3,4,4,4,3,3,4,4,3,3,3,3,5,3,2,3,4,4,4,4,45,2,0,1,0,0,0,0,1,1,4
338,1,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,3,3,3,2,2,3,2,2,2,4,3,2,4,4,3,2,2,2,2,2,2,3,3,3,3,3,3,98,3,98,3,98,3,3,2,3,3,3,3,98,3,3,4,3,98,3,3,3,98,98,98,98,98,98,2,98,2,98,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,6,6,3,1,97,98,4,7,10,2,1,0,0,0,0,0,1,3,1
339,1,1,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,5,5,5,4,4,5,5,5,5,4,4,4,5,5,5,4,4,5,5,4,4,4,4,4,3,4,4,3,2,4,3,3,4,4,4,3,4,4,5,4,4,4,4,4,4,2,2,2,2,3,2,5,4,5,4,3,3,5,3,4,3,5,4,4,4,4,4,4,3,5,4,4,4,5,4,4,4,3,4,4,3,3,3,2,4,4,2,6,20,2,0,1,0,1,0,0,0,2,2
340,1,1,1,3,4,2,0,0,1,0,0,0,0,0,0,1,0,4,4,4,1,1,1,5,5,5,5,5,5,5,5,4,2,2,1,4,4,5,4,4,4,5,4,4,98,4,4,4,4,4,4,2,2,2,5,98,98,4,4,5,3,4,5,5,5,4,4,4,1,1,1,1,2,1,3,4,4,1,3,1,1,1,2,1,2,3,2,4,3,4,4,2,5,4,4,4,4,4,3,3,1,2,3,5,7,3,1,97,98,98,3,7,2,1,0,0,0,0,0,1,2,2
341,1,1,1,3,2,2,1,1,1,1,0,0,1,1,0,1,0,3,3,4,3,3,3,4,3,2,5,5,5,5,5,5,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,99,4,4,2,2,2,3,3,3,2,4,4,3,4,4,5,4,4,3,3,1,3,1,2,3,2,4,4,4,4,4,2,3,3,3,3,3,3,3,2,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,5,6,2,1,5,5,5,8,5,1,1,0,0,0,1,0,0,3,1
342,1,1,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,3,3,3,5,5,5,5,5,5,4,5,5,4,5,4,4,4,3,5,5,5,4,5,5,5,3,5,5,5,5,5,5,5,5,1,1,1,1,2,3,4,3,4,3,3,3,3,2,4,2,3,2,2,2,2,3,2,3,3,3,2,3,2,3,4,4,3,4,4,3,3,3,3,3,4,3,3,4,4,2,3,3,3,1,2,2,4,6,3,2,97,96,96,1,5,1,0,0,0,1,0,0,0,1,2
343,1,1,1,4,1,4,1,1,0,1,0,1,1,0,0,1,0,5,4,5,3,3,4,4,4,4,5,5,5,3,5,4,3,3,4,4,3,4,3,4,4,5,4,4,4,4,4,3,4,3,98,2,3,2,2,4,4,4,2,2,2,2,2,4,2,4,2,2,1,2,1,1,4,1,4,4,4,4,5,2,4,4,4,4,4,4,4,4,3,4,3,5,4,4,5,5,5,2,5,2,5,3,5,4,6,3,3,2,2,3,2,15,1,0,1,1,1,0,0,0,1,5
344,1,1,1,3,1,2,1,1,0,1,0,0,1,1,1,0,0,5,4,4,4,5,5,5,5,5,4,5,5,4,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,1,1,1,3,2,2,5,2,3,4,4,4,2,5,1,1,1,1,1,1,2,4,2,5,5,5,5,4,5,5,4,3,4,5,5,4,5,4,1,4,1,3,3,5,5,4,5,5,4,3,2,4,8,2,4,1,1,1,1,60,2,1,1,1,0,0,1,0,1,1
345,1,1,1,4,2,2,1,1,1,0,0,0,0,0,0,0,0,5,5,4,4,4,4,5,4,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,98,3,3,3,4,3,3,98,98,3,3,98,2,4,4,5,98,5,4,4,3,4,4,98,4,3,2,2,2,2,98,2,3,3,4,2,3,2,3,3,2,4,4,4,4,3,3,3,2,3,4,4,3,4,4,3,3,3,4,3,4,,,4,2,2,1,3,5,10,1,1,0,0,1,0,0,0,3,3
346,1,1,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,5,4,3,5,5,5,4,4,4,3,3,4,5,5,5,4,3,4,5,4,4,3,5,2,5,5,4,4,4,1,2,4,2,98,4,3,4,2,5,4,3,2,98,3,2,1,1,1,1,3,1,4,4,5,4,4,2,2,3,4,5,5,4,3,4,1,1,1,2,4,4,2,2,4,1,1,1,1,1,3,5,6,4,1,90,1,3,7,2,3,0,0,0,1,0,0,0,2,95
347,1,1,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,3,4,4,2,2,4,3,3,3,5,4,4,5,5,4,2,2,2,4,4,1,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,4,4,4,98,4,4,3,3,2,2,2,3,3,4,4,3,2,2,2,2,2,1,2,3,2,2,2,2,2,3,4,4,2,2,4,3,3,3,3,3,3,5,4,3,4,3,3,3,8,3,3,0,0,0,0,0,0,1,1,3
348,1,1,1,4,1,4,1,1,0,1,0,0,1,0,1,0,0,4,5,4,5,5,4,5,5,4,5,5,5,5,5,5,2,3,2,4,3,3,5,5,4,5,98,4,98,3,4,3,3,3,98,2,1,2,2,98,4,5,3,5,3,5,4,5,5,4,3,2,1,1,1,1,5,1,5,5,4,2,3,1,5,4,3,1,2,3,4,3,2,1,1,2,2,2,4,4,3,1,5,2,3,3,4,3,4,3,5,1,1,1,2,20,2,1,1,1,1,0,0,0,2,3
349,1,1,2,1,1,2,1,1,0,1,0,0,0,0,1,0,0,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,2,4,5,5,5,5,4,4,5,5,3,5,5,5,5,5,5,1,3,1,5,2,3,3,5,4,5,5,5,4,5,3,3,5,1,1,1,5,5,2,5,5,5,5,5,4,4,3,5,5,5,5,5,3,2,3,2,4,5,4,4,3,4,4,5,5,4,4,5,6,7,3,1,3,3,3,2,10,2,0,1,1,1,0,0,0,1,5
350,1,1,1,1,4,4,1,1,0,1,0,0,0,1,0,0,0,4,5,4,3,4,3,5,5,4,5,4,5,5,5,5,1,2,2,5,5,5,4,4,4,5,3,5,3,5,4,3,3,2,3,3,2,3,4,3,3,3,3,3,3,4,4,4,3,5,4,5,3,3,3,1,3,2,4,3,4,3,3,1,4,1,4,2,5,4,3,4,2,3,3,3,5,4,4,3,5,3,1,1,3,1,3,4,5,2,3,2,2,2,2,10,3,0,0,0,0,0,0,1,1,2
351,1,1,1,3,2,2,0,1,0,0,0,0,0,0,0,1,0,3,3,1,2,2,3,3,4,3,2,4,4,4,2,3,2,3,3,1,3,3,3,3,4,3,4,4,4,4,3,3,3,4,4,2,4,2,5,3,3,4,5,5,2,4,3,3,3,4,3,3,1,2,2,2,3,98,4,4,3,3,2,98,3,2,2,2,3,3,3,4,3,3,4,4,4,2,4,5,1,1,5,3,3,2,4,6,8,3,1,3,2,4,6,1,2,1,0,0,0,0,0,0,4,95
352,1,1,1,4,3,4,1,1,1,1,1,0,0,0,1,1,0,4,4,4,4,3,3,5,5,4,5,5,5,5,5,4,4,3,2,3,3,4,4,4,4,5,3,4,4,4,4,3,4,4,4,2,3,2,3,3,3,3,2,3,3,3,4,4,2,4,2,3,2,3,2,2,4,2,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,4,3,4,5,6,3,4,3,3,3,2,10,3,1,0,0,0,0,0,1,1,4
353,1,1,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,2,5,1,5,5,2,4,4,4,5,3,4,3,4,4,4,4,4,4,3,3,3,1,4,98,98,4,5,3,4,5,5,4,98,3,4,98,98,98,3,2,98,98,4,4,4,98,2,4,4,3,1,4,4,4,1,2,1,3,3,4,4,3,3,5,4,4,4,1,1,2,3,4,3,2,97,96,96,8,20,2,1,1,0,0,0,0,1,2,2
354,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,3,3,4,5,4,3,5,5,5,5,5,5,3,4,3,4,3,4,98,4,4,5,5,5,98,4,5,4,5,4,98,2,98,2,2,98,98,98,98,98,98,3,4,4,5,98,4,98,5,98,5,98,98,98,4,4,4,4,4,4,4,4,3,3,5,5,5,3,3,3,3,4,4,4,3,3,4,4,4,4,3,3,3,7,7,4,2,3,98,3,4,20,4,1,1,1,1,0,0,0,3,2
355,1,1,1,3,1,2,1,0,0,1,0,0,1,1,1,1,0,4,4,4,2,2,2,2,2,1,5,3,4,0,5,4,2,2,3,4,5,3,3,2,2,3,3,2,3,2,2,3,4,2,3,1,2,2,1,98,3,3,4,1,5,3,1,4,4,3,3,4,1,2,3,1,2,3,3,3,3,3,3,1,3,3,1,3,3,1,3,1,3,3,3,2,4,4,1,2,4,1,3,1,3,1,1,5,8,3,1,4,4,4,3,15,4,0,1,1,1,0,0,0,1,5
356,1,1,1,4,4,3,0,1,0,1,1,1,0,0,1,1,0,4,4,4,3,3,3,4,4,3,4,4,4,5,5,5,3,4,3,3,3,4,3,3,2,2,3,2,2,3,3,2,2,3,3,3,3,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,3,98,3,3,4,4,3,3,2,4,4,4,4,4,3,4,1,2,2,3,2,4,4,1,2,4,4,3,3,3,2,1,7,6,4,1,4,3,5,3,3,4,0,0,0,0,0,0,1,1,3
357,1,1,1,3,4,3,1,0,1,0,0,1,0,0,0,0,0,4,3,4,2,2,2,4,5,4,5,5,5,5,5,5,5,5,4,5,4,2,4,5,5,4,4,5,98,4,5,2,5,4,98,4,5,4,5,5,5,5,98,5,5,5,4,5,5,3,2,5,1,1,1,1,5,1,5,5,5,1,3,1,3,5,3,3,5,3,5,4,2,2,3,3,5,4,3,4,5,5,5,5,5,1,3,3,6,3,1,2,2,2,5,10,3,0,0,0,0,0,0,1,1,4
358,1,1,1,1,1,4,1,1,0,1,0,0,1,0,1,1,0,5,5,5,3,3,4,4,4,3,5,4,4,4,5,5,3,3,2,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,4,3,98,5,4,5,4,5,4,5,4,98,4,98,98,98,98,2,3,98,2,4,5,4,4,98,4,4,4,4,5,4,5,4,4,4,4,4,5,4,5,4,5,3,5,5,5,3,4,5,10,4,1,3,3,3,6,30,1,1,1,1,0,0,1,0,2,3
359,1,1,2,1,3,3,0,0,0,1,1,0,0,0,0,0,0,3,3,4,1,1,2,4,4,4,5,4,4,2,5,1,1,1,2,2,2,2,4,5,5,5,3,4,3,4,3,3,3,3,3,2,1,3,3,5,98,98,98,5,3,5,4,3,3,98,98,98,2,2,2,1,98,2,98,4,4,3,2,1,2,1,4,2,4,5,4,2,1,1,1,2,2,2,2,2,5,2,2,1,4,1,2,3,4,4,4,90,1,2,6,2,1,1,0,0,0,0,0,0,2,1
360,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,4,4,3,5,5,4,4,5,5,4,3,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,3,3,4,4,2,2,3,4,4,4,3,4,5,4,4,4,3,4,4,3,3,3,2,4,2,4,3,4,2,3,2,4,4,4,4,5,4,4,4,2,2,3,3,5,4,3,5,4,2,4,3,4,3,4,,,5,5,4,4,5,3,25,2,0,1,1,1,0,0,0,2,4
361,1,1,1,3,3,4,1,1,1,1,1,0,1,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,3,3,3,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,1,4,1,5,4,2,5,5,5,2,5,3,5,5,5,5,5,5,5,2,2,2,2,4,4,4,4,4,5,5,5,5,5,2,2,3,5,3,5,3,3,5,2,2,4,1,0,0,0,0,0,1,1,3
362,1,1,2,4,3,2,1,1,1,1,0,0,1,0,1,1,0,4,4,4,3,3,3,4,5,3,5,4,5,3,5,3,3,4,4,3,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,3,2,3,4,4,2,4,2,2,3,3,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,1,1,1,1,4,4,3,1,3,3,3,1,10,1,0,0,0,0,0,0,1,1,4
363,1,1,1,3,1,2,1,1,1,1,1,0,1,0,1,0,0,4,4,4,4,4,3,5,5,4,5,4,5,5,5,4,4,4,4,4,4,4,3,4,5,5,3,5,4,5,5,3,5,4,3,2,2,2,2,2,3,2,3,3,2,4,5,4,3,3,4,4,2,2,1,2,5,2,5,4,3,4,5,3,5,5,5,5,5,5,5,5,2,2,5,3,4,4,3,3,5,4,4,4,4,4,5,3,6,5,3,4,3,4,3,30,1,1,1,1,0,1,0,0,3,2
364,1,1,1,3,1,3,0,1,0,1,0,0,0,1,0,0,0,5,4,4,3,3,4,3,3,4,4,2,4,4,4,3,3,4,2,4,2,3,3,3,2,2,4,4,3,4,4,3,4,3,4,4,4,3,2,3,4,5,3,3,3,5,2,5,5,3,4,4,2,2,2,4,4,3,4,4,5,2,4,2,3,2,3,1,4,3,4,2,2,1,2,3,4,4,2,2,4,1,3,2,2,3,2,4,8,3,2,3,3,3,2,30,3,1,1,1,0,0,1,0,2,2
365,1,1,1,4,4,3,1,1,0,1,1,0,1,0,1,1,0,4,4,4,3,2,2,5,4,4,5,4,4,5,4,5,3,2,2,4,4,4,3,4,4,4,4,5,3,3,4,4,3,4,4,2,2,3,4,4,2,4,4,3,4,4,3,4,2,4,4,4,2,2,2,2,3,2,3,4,4,3,4,98,2,2,3,3,3,3,3,2,3,3,2,3,4,4,3,4,3,3,3,3,2,2,2,,,2,4,97,98,98,1,20,2,1,0,0,0,1,0,0,2,2
366,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,4,4,4,3,5,4,4,4,4,3,3,1,2,4,3,4,3,3,3,4,3,4,98,3,3,3,3,3,3,2,3,2,4,98,3,98,98,3,3,98,4,4,3,3,3,98,2,3,2,2,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,3,1,2,1,2,7,1,1,1,0,0,0,0,0,1,2,1
367,1,1,1,1,3,3,1,0,1,1,0,0,1,1,0,0,0,4,1,3,2,1,2,4,3,4,5,4,4,5,4,4,1,3,1,3,3,2,3,3,4,3,3,98,3,3,3,3,3,3,2,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,4,5,98,4,3,2,98,98,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,2,9,5,3,2,97,96,96,5,5,3,1,0,0,1,0,0,0,2,3
368,1,1,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,3,4,3,3,3,3,4,3,3,3,3,4,5,3,3,3,4,3,3,3,3,3,5,4,3,4,4,4,3,3,4,98,4,2,3,3,4,3,3,3,98,3,3,4,4,4,4,3,3,3,3,98,2,2,98,98,4,4,4,98,3,3,4,4,4,4,4,4,4,2,2,3,2,2,4,4,4,3,3,1,1,1,3,3,1,5,5,3,2,3,4,4,7,5,2,0,0,0,1,0,0,0,2,2
369,1,1,1,4,4,3,1,0,0,1,0,0,0,0,0,0,0,4,4,4,3,4,3,4,5,5,5,4,4,5,5,4,3,4,4,5,5,5,3,3,3,5,4,3,3,4,4,3,3,3,3,3,4,3,4,4,3,4,3,3,4,5,4,4,4,3,4,3,4,4,3,2,3,2,4,4,5,3,3,2,4,3,4,4,4,4,4,3,2,2,3,4,4,4,2,4,4,3,3,2,4,3,4,4,3,4,1,2,3,3,6,20,3,0,0,0,0,0,0,1,1,95
370,1,1,1,4,1,1,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,4,2,98,3,2,4,3,3,3,3,3,2,2,2,98,98,98,98,98,3,98,98,4,4,4,98,4,98,2,2,2,2,2,98,98,98,4,98,3,98,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,3,2,2,,,3,2,4,4,4,6,20,1,1,1,1,0,1,0,0,2,2
371,1,1,1,3,1,2,0,1,0,1,1,0,0,1,0,1,0,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,4,4,4,5,4,5,5,5,5,4,4,4,3,3,4,4,3,3,4,5,5,4,4,5,5,5,5,3,3,5,1,1,1,1,4,3,3,5,5,4,5,3,5,4,4,5,5,4,5,2,3,3,2,4,4,4,3,3,5,4,5,4,5,5,1,1,8,4,1,3,96,4,1,4,1,0,0,0,1,0,0,0,2,1
372,1,1,1,1,4,3,1,0,1,0,0,0,0,1,0,0,0,3,3,3,2,2,2,4,4,3,4,4,4,4,4,4,2,2,3,3,1,3,4,4,3,5,4,3,98,98,98,98,98,98,98,4,4,98,4,98,98,4,98,4,98,4,3,4,4,98,98,4,3,98,2,2,98,3,4,3,3,3,2,2,2,1,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,1,2,1,1,2,1,2,4,2,1,2,3,3,6,15,1,1,0,0,1,0,0,0,3,1
373,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,3,4,3,4,4,5,4,3,4,2,3,3,4,4,4,3,4,98,4,98,4,4,4,4,3,4,2,3,3,2,98,98,98,3,98,3,3,4,4,3,98,98,98,3,98,98,2,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,5,3,4,4,3,4,4,4,4,3,2,3,3,3,3,3,4,4,4,5,3,3,3,5,20,1,1,1,1,0,0,0,1,3,2
374,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,3,2,3,3,3,4,5,5,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,3,3,4,3,5,3,3,3,5,5,3,5,5,5,4,5,1,98,98,98,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,,,3,1,97,98,96,6,15,2,1,1,1,0,1,0,0,4,3
